"ORIGIN","DEST",
"PWM","PHL",
"PWM","PHL",
"PWM","DCA",
"PWM","IAD",
"PWM","IAD",
"PWM","IAD",
"PYM","BBX",
"RAP","CPR",
"RAP","FSD",
"RAP","CPR",
"RAP","FSD",
"RAP","LAS",
"RAP","LAS",
"RAP","AZA",
"RAP","DEN",
"RAP","MSP",
"RAP","SLC",
"RAP","MSP",
"RAP","DEN",
"RAP","MSP",
"RAP","SLC",
"RAP","MSP",
"RAP","DEN",
"RAP","DEN",
"RAP","DEN",
"RAP","MSP",
"RAP","MSP",
"RAP","ORD",
"RAP","DFW",
"RBG","MFR",
"RBG","PDX",
"RBG","PDX",
"RBG","MFR",
"RBG","EUG",
"RBG","EUG",
"RBN","EYW",
"RBY","FAI",
"RBY","HSL",
"RBY","GAL",
"RCA","LSV",
"RCE","KEH",
"RCE","KEH",
"RDB","ANC",
"RDB","ANC",
"RDB","ANC",
"RDB","OTZ",
"RDB","WLK",
"RDB","KVL",
"RDB","BKC",
"RDB","WTK",
"RDB","ORV",
"RDB","IAN",
"RDB","ABL",
"RDB","OTZ",
"RDB","WLK",
"RDB","ANC",
"RDB","ANC",
"RDD","SMF",
"RDD","CIC",
"RDD","SFO",
"RDD","SCF",
"RDD","OTH",
"RDM","PDX",
"RDM","EUG",
"RDM","PDX",
"RDM","EUG",
"RDM","PDX",
"RDM","AZA",
"RDM","AZA",
"RDM","FAT",
"RDM","SMF",
"RDM","DEN",
"RDM","SLC",
"RDM","SEA",
"RDM","PDX",
"RDM","SFO",
"RDM","SLC",
"RDM","DEN",
"RDM","LAX",
"RDM","SFO",
"RDM","PHX",
"RDM","SAN",
"RDM","SEA",
"RDM","LAX",
"RDM","SFO",
"RDM","SEA",
"RDM","PDX",
"RDU","MIA",
"RDU","ATL",
"RDU","SDF",
"RDU","ATL",
"RDU","MIA",
"RDU","ROA",
"RDU","PIT",
"RDU","TLH",
"RDU","ATL",
"RDU","STL",
"RDU","TPA",
"RDU","DEN",
"RDU","LAS",
"RDU","BWI",
"RDU","HOU",
"RDU","BNA",
"RDU","ATL",
"RDU","FLL",
"RDU","PHX",
"RDU","MDW",
"RDU","MCO",
"RDU","STL",
"RDU","TPA",
"RDU","DEN",
"RDU","BWI",
"RDU","DAL",
"RDU","HOU",
"RDU","MSY",
"RDU","BNA",
"RDU","ATL",
"RDU","FLL",
"RDU","PHX",
"RDU","SJU",
"RDU","AUS",
"RDU","MDW",
"RDU","MCO",
"RDU","DEN",
"RDU","PHL",
"RDU","MCO",
"RDU","DEN",
"RDU","PHL",
"RDU","MCO",
"RDU","GSO",
"RDU","MEM",
"RDU","IND",
"RDU","ATL",
"RDU","ILM",
"RDU","EWN",
"RDU","SFB",
"RDU","PGD",
"RDU","DEN",
"RDU","BUF",
"RDU","GSP",
"RDU","MDT",
"RDU","PHL",
"RDU","CAE",
"RDU","SDF",
"RDU","SDF",
"RDU","FLL",
"RDU","BOS",
"RDU","JFK",
"RDU","LAX",
"RDU","BOS",
"RDU","SJU",
"RDU","SRQ",
"RDU","RSW",
"RDU","BOS",
"RDU","SYR",
"RDU","TLH",
"RDU","BOS",
"RDU","BOS",
"RDU","BUF",
"RDU","SHV",
"RDU","DTW",
"RDU","YIP",
"RDU","SHV",
"RDU","UOX",
"RDU","DTW",
"RDU","MIA",
"RDU","ORD",
"RDU","EWR",
"RDU","TPA",
"RDU","CLT",
"RDU","PHL",
"RDU","LGA",
"RDU","BOS",
"RDU","JFK",
"RDU","DTW",
"RDU","ORD",
"RDU","EWR",
"RDU","TPA",
"RDU","IAD",
"RDU","LGA",
"RDU","BOS",
"RDU","JFK",
"RDU","ORD",
"RDU","IAD",
"RDU","ORD",
"RDU","EWR",
"RDU","IAD",
"RDU","ORD",
"RDU","EWR",
"RDU","DEN",
"RDU","ORD",
"RDU","IAH",
"RDU","EWR",
"RDU","DEN",
"RDU","IAD",
"RDU","MIA",
"RDU","CLT",
"RDU","DFW",
"RDU","PHX",
"RDU","MIA",
"RDU","ORD",
"RDU","DFW",
"RDU","PHX",
"RDU","CLT",
"RDU","MIA",
"RDU","ORD",
"RDU","CLT",
"RDU","MIA",
"RDU","ORD",
"RDU","DFW",
"RDU","DTW",
"RDU","MSP",
"RDU","ROA",
"RDU","LGA",
"RDU","FLL",
"RDU","JFK",
"RDU","MCO",
"RDU","LGA",
"RDU","JFK",
"RDU","GNV",
"RDU","SYR",
"RDU","PIT",
"RDU","SDF",
"RDU","SEA",
"RDU","SEA",
"RDU","SLC",
"RDU","ATL",
"RDU","RIC",
"RDU","TPA",
"RDU","SEA",
"RDU","ATL",
"RDU","LAX",
"RDU","FLL",
"RDU","MCO",
"RDU","TPA",
"RDU","ATL",
"RDU","SLC",
"RDU","ATL",
"RDU","TPA",
"RDU","ATL",
"RDU","TPA",
"RDU","ATL",
"RDU","CLT",
"RDU","CLT",
"RDU","PHL",
"RDU","LRD",
"RDU","PTK",
"RDU","DCA",
"RDU","IAH",
"RDU","IAD",
"RDU","FLL",
"RDU","MCO",
"RDU","MCO",
"RDU","FLL",
"RDU","MCO",
"RDU","GPT",
"RDU","JAX",
"RDU","ORF",
"RDU","SAV",
"RDU","SJU",
"RDU","SJU",
"RDU","MCO",
"RDV","SRV",
"RDV","ANI",
"RDV","SLQ",
"RDV","ANI",
"RFD","LAS",
"RFD","SFB",
"RFD","LAS",
"RFD","PGD",
"RFD","AZA",
"RFD","PIE",
"RFD","SRQ",
"RFD","EWR",
"RFD","ONT",
"RFD","OAK",
"RFD","BFI",
"RFD","MSP",
"RFD","PDX",
"RFD","PHL",
"RFD","PHX",
"RFD","ANC",
"RFD","SDF",
"RFD","STL",
"RFD","BOI",
"RFD","IAH",
"RFD","OMA",
"RFD","OAK",
"RFD","MSP",
"RFD","PDX",
"RFD","CID",
"RFD","FAR",
"RFD","PHL",
"RFD","LAN",
"RFD","DFW",
"RFD","BDL",
"RFD","LAX",
"RFD","MCI",
"RFD","MHR",
"RFD","SDF",
"RFD","DTW",
"RFD","PIA",
"RFD","ONT",
"RFD","DEN",
"RFD","SLC",
"RFD","BWI",
"RFD","MSP",
"RFD","PHL",
"RFD","PHX",
"RFD","GYY",
"RFD","MHR",
"RFD","SDF",
"RFD","JFK",
"RFD","DFW",
"RFD","ILN",
"RFD","SEA",
"RFD","ILN",
"RFD","ANC",
"RFD","YIP",
"RFD","LRD",
"RFD","YIP",
"RFD","ILN",
"RFD","SCK",
"RFD","ANC",
"RFD","SKF",
"RFD","IAH",
"RFD","BWI",
"RFD","LAL",
"RFD","PAE",
"RFD","ONT",
"RFD","GPT",
"RFD","MKE",
"RFD","CVG",
"RFD","SLC",
"RHI","MSP",
"RHI","MKE",
"RHI","MSP",
"RIC","ORD",
"RIC","EWR",
"RIC","GSO",
"RIC","CVG",
"RIC","ATL",
"RIC","ATL",
"RIC","MCO",
"RIC","IND",
"RIC","MEM",
"RIC","SFB",
"RIC","BNA",
"RIC","PIE",
"RIC","SRQ",
"RIC","CPS",
"RIC","ORD",
"RIC","DEN",
"RIC","IAD",
"RIC","SDF",
"RIC","DEN",
"RIC","BWI",
"RIC","ORF",
"RIC","RFD",
"RIC","PHL",
"RIC","SDF",
"RIC","SDF",
"RIC","TPA",
"RIC","FLL",
"RIC","BOS",
"RIC","MCO",
"RIC","LAS",
"RIC","LAX",
"RIC","FLL",
"RIC","MCO",
"RIC","DTW",
"RIC","MIA",
"RIC","ORD",
"RIC","CLT",
"RIC","IAD",
"RIC","LGA",
"RIC","BOS",
"RIC","DTW",
"RIC","ORD",
"RIC","EWR",
"RIC","IAD",
"RIC","LGA",
"RIC","BOS",
"RIC","ORD",
"RIC","IAD",
"RIC","ORD",
"RIC","IAH",
"RIC","EWR",
"RIC","DEN",
"RIC","IAD",
"RIC","IAH",
"RIC","EWR",
"RIC","DFW",
"RIC","CLT",
"RIC","CLT",
"RIC","CLT",
"RIC","DFW",
"RIC","ATL",
"RIC","LGA",
"RIC","ATL",
"RIC","ATL",
"RIC","ATL",
"RIC","GSO",
"RIC","CLT",
"RIC","CLT",
"RIC","ORD",
"RIC","CLT",
"RIC","PHL",
"RIC","IAD",
"RIC","IAD",
"RIC","IAD",
"RIC","FLL",
"RIC","MCO",
"RIC","FLL",
"RIC","FLL",
"RIC","MCO",
"RIC","BWI",
"RIC","CVG",
"RIC","AFW",
"RIC","SSI",
"RIL","MDW",
"RIV","TBN",
"RIV","BWI",
"RIV","HNL",
"RIV","OGG",
"RIV","ONT",
"RIW","DEN",
"RKD","BOS",
"RKS","DEN",
"RKS","CPR",
"RKS","HDN",
"RLU","FAI",
"RLU","FAI",
"RLU","ABL",
"RLU","HUS",
"RME","GDC",
"RMP","FAI",
"RMP","WBQ",
"RMP","FAI",
"RMP","FAI",
"RMP","FAI",
"RNO","DEN",
"RNO","LAS",
"RNO","OAK",
"RNO","PHX",
"RNO","DEN",
"RNO","LAS",
"RNO","OAK",
"RNO","SAN",
"RNO","DAL",
"RNO","HOU",
"RNO","LAX",
"RNO","PHX",
"RNO","LGB",
"RNO","LAS",
"RNO","LAS",
"RNO","MEM",
"RNO","BOI",
"RNO","OAK",
"RNO","MEM",
"RNO","OAK",
"RNO","OAK",
"RNO","LAS",
"RNO","LAS",
"RNO","PSP",
"RNO","DEN",
"RNO","SLC",
"RNO","LAX",
"RNO","SJC",
"RNO","SFO",
"RNO","DEN",
"RNO","LAX",
"RNO","SFO",
"RNO","FAT",
"RNO","LAX",
"RNO","OAK",
"RNO","MHR",
"RNO","ONT",
"RNO","OAK",
"RNO","SDF",
"RNO","ONT",
"RNO","MHR",
"RNO","SDF",
"RNO","LAX",
"RNO","JFK",
"RNO","LAX",
"RNO","SQL",
"RNO","DEN",
"RNO","DEN",
"RNO","DEN",
"RNO","DEN",
"RNO","DEN",
"RNO","DFW",
"RNO","PHX",
"RNO","PHX",
"RNO","SEA",
"RNO","LAX",
"RNO","SEA",
"RNO","PDX",
"RNO","SLC",
"RNO","SLC",
"RNO","ATL",
"RNO","IAH",
"RNO","DFW",
"RNO","PHX",
"RNO","EUG",
"RNO","BUR",
"RNO","SNA",
"ROA","RDU",
"ROA","GSO",
"ROA","MEM",
"ROA","ATL",
"ROA","SDF",
"ROA","SFB",
"ROA","PIE",
"ROA","SDF",
"ROA","GSO",
"ROA","ORD",
"ROA","ATL",
"ROA","ATL",
"ROA","IAD",
"ROA","MDT",
"ROA","CLT",
"ROA","PHL",
"ROA","ORD",
"ROA","IAD",
"ROA","ILM",
"ROA","GPT",
"ROC","ORD",
"ROC","EWR",
"ROC","CVG",
"ROC","BDL",
"ROC","CVG",
"ROC","BWI",
"ROC","TPA",
"ROC","BWI",
"ROC","RSW",
"ROC","MCO",
"ROC","EWR",
"ROC","MEM",
"ROC","ELM",
"ROC","MEM",
"ROC","GRR",
"ROC","MEM",
"ROC","PGD",
"ROC","BOS",
"ROC","JFK",
"ROC","DTW",
"ROC","MIA",
"ROC","PHL",
"ROC","JFK",
"ROC","DTW",
"ROC","EWR",
"ROC","JFK",
"ROC","ORD",
"ROC","CLT",
"ROC","DTW",
"ROC","JFK",
"ROC","EWR",
"ROC","ATL",
"ROC","CLT",
"ROC","PHL",
"ROC","PHL",
"ROC","IAD",
"ROC","MMU",
"ROP","SPN",
"ROP","TIQ",
"ROP","SPN",
"ROP","GUM",
"ROP","SPN",
"ROP","GUM",
"ROP","SPN",
"ROW","LBB",
"ROW","SLC",
"ROW","DEN",
"ROW","TUS",
"ROW","MKE",
"ROW","DFW",
"ROW","TUS",
"RSH","BET",
"RSH","MLL",
"RSH","BET",
"RSH","BET",
"RSH","BET",
"RSH","RSH",
"RSH","KLG",
"RSH","ANI",
"RSH","BET",
"RSH","ANI",
"RSH","BET",
"RSH","UNK",
"RSH","ANI",
"RSH","BET",
"RSH","ANI",
"RSJ","KEH",
"RST","MEM",
"RST","ORD",
"RST","IAH",
"RST","CGI",
"RST","DEN",
"RST","EAU",
"RST","LAR",
"RST","LWB",
"RST","ORD",
"RST","MSP",
"RST","MSP",
"RST","MSP",
"RSW","STL",
"RSW","CMH",
"RSW","BWI",
"RSW","IND",
"RSW","DAL",
"RSW","MDW",
"RSW","CLE",
"RSW","BUF",
"RSW","STL",
"RSW","CMH",
"RSW","DEN",
"RSW","BWI",
"RSW","MKE",
"RSW","IND",
"RSW","DAL",
"RSW","HOU",
"RSW","PIT",
"RSW","BDL",
"RSW","BNA",
"RSW","ATL",
"RSW","MDW",
"RSW","MCI",
"RSW","SDF",
"RSW","MCO",
"RSW","ROC",
"RSW","GRR",
"RSW","ISP",
"RSW","TTN",
"RSW","GRR",
"RSW","CLE",
"RSW","CVG",
"RSW","BUF",
"RSW","ORD",
"RSW","DEN",
"RSW","SYR",
"RSW","MKE",
"RSW","PHL",
"RSW","PVD",
"RSW","ISP",
"RSW","TTN",
"RSW","GRR",
"RSW","PWM",
"RSW","MEM",
"RSW","MQY",
"RSW","MKE",
"RSW","JAX",
"RSW","SDF",
"RSW","HSV",
"RSW","PBI",
"RSW","HPN",
"RSW","BOS",
"RSW","DCA",
"RSW","CLE",
"RSW","EWR",
"RSW","RDU",
"RSW","PHL",
"RSW","PVD",
"RSW","BDL",
"RSW","LGA",
"RSW","HPN",
"RSW","BOS",
"RSW","JFK",
"RSW","RDU",
"RSW","BOS",
"RSW","JFK",
"RSW","DTW",
"RSW","CMH",
"RSW","EWR",
"RSW","IND",
"RSW","PHL",
"RSW","PIT",
"RSW","DCA",
"RSW","CMH",
"RSW","EWR",
"RSW","PIT",
"RSW","IAD",
"RSW","CLE",
"RSW","ORD",
"RSW","IAH",
"RSW","EWR",
"RSW","DEN",
"RSW","IAD",
"RSW","LGA",
"RSW","BOS",
"RSW","ORD",
"RSW","IAH",
"RSW","EWR",
"RSW","IAD",
"RSW","ORD",
"RSW","IAH",
"RSW","EWR",
"RSW","DEN",
"RSW","MKE",
"RSW","IND",
"RSW","IAD",
"RSW","LGA",
"RSW","BOS",
"RSW","ORD",
"RSW","EWR",
"RSW","DEN",
"RSW","IAD",
"RSW","CLE",
"RSW","ORD",
"RSW","IAH",
"RSW","EWR",
"RSW","DEN",
"RSW","IAD",
"RSW","ORD",
"RSW","ORD",
"RSW","DFW",
"RSW","AUS",
"RSW","CLT",
"RSW","PHL",
"RSW","DFW",
"RSW","DCA",
"RSW","ORD",
"RSW","CLT",
"RSW","PHL",
"RSW","DFW",
"RSW","CLT",
"RSW","DCA",
"RSW","CLT",
"RSW","ORD",
"RSW","SRQ",
"RSW","SEA",
"RSW","LAX",
"RSW","SEA",
"RSW","LAX",
"RSW","CVG",
"RSW","JFK",
"RSW","DTW",
"RSW","DTW",
"RSW","MSP",
"RSW","ATL",
"RSW","BOS",
"RSW","LGA",
"RSW","DTW",
"RSW","MSP",
"RSW","ATL",
"RSW","LGA",
"RSW","BOS",
"RSW","DTW",
"RSW","JFK",
"RSW","ATL",
"RSW","DTW",
"RSW","MSP",
"RSW","ATL",
"RSW","DTW",
"RSW","MEM",
"RSW","LAX",
"RSW","DOV",
"RSW","NGU",
"RSW","ANC",
"RSW","CLE",
"RSW","DTW",
"RSW","ORD",
"RSW","CMH",
"RSW","EWR",
"RSW","CAK",
"RSW","BWI",
"RSW","ACY",
"RSW","IND",
"RSW","PIT",
"RSW","BDL",
"RSW","BOS",
"RSW","DTW",
"RSW","CMH",
"RSW","ACY",
"RSW","DTW",
"RSW","ORD",
"RSW","CLE",
"RSW","DTW",
"RSW","CMH",
"RSW","BWI",
"RSW","ACY",
"RSW","LBE",
"RSW","PIT",
"RSW","BOS",
"RSW","STL",
"RSW","MSP",
"RSW","MSN",
"RSW","GPT",
"RSW","SFB",
"RSW","TEB",
"RSW","CLE",
"RSW","CVG",
"RSW","DEN",
"RSW","GRR",
"RSW","CLE",
"RSW","CVG",
"RSW","BUF",
"RSW","DEN",
"RSW","SYR",
"RSW","MKE",
"RSW","PHL",
"RUT","BOS",
"RVS","PDK",
"RVS","BCT",
"RWI","HOU",
"RWI","LRD",
"RWI","CHS",
"RWI","TUL",
"SAA","SCF",
"SAF","DEN",
"SAF","BIS",
"SAF","FLG",
"SAF","ABQ",
"SAF","DFW",
"SAF","OKC",
"SAN","STL",
"SAN","SAT",
"SAN","SMF",
"SAN","DEN",
"SAN","LAS",
"SAN","OAK",
"SAN","BWI",
"SAN","RNO",
"SAN","DAL",
"SAN","HNL",
"SAN","HOU",
"SAN","BNA",
"SAN","SJC",
"SAN","PHX",
"SAN","SFO",
"SAN","AUS",
"SAN","MDW",
"SAN","MCI",
"SAN","STL",
"SAN","BOI",
"SAN","SMF",
"SAN","DEN",
"SAN","SLC",
"SAN","LAS",
"SAN","OAK",
"SAN","BWI",
"SAN","RNO",
"SAN","ABQ",
"SAN","DAL",
"SAN","HOU",
"SAN","BNA",
"SAN","SJC",
"SAN","PHX",
"SAN","SFO",
"SAN","AUS",
"SAN","MDW",
"SAN","MCI",
"SAN","DEN",
"SAN","DEN",
"SAN","LAS",
"SAN","PHX",
"SAN","MEM",
"SAN","IND",
"SAN","LAX",
"SAN","IPL",
"SAN","FAT",
"SAN","OAK",
"SAN","AFW",
"SAN","BOI",
"SAN","FAT",
"SAN","ONT",
"SAN","SMF",
"SAN","STS",
"SAN","SLC",
"SAN","GEG",
"SAN","SEA",
"SAN","PDX",
"SAN","JAC",
"SAN","BNA",
"SAN","LAX",
"SAN","SJC",
"SAN","SFO",
"SAN","MRY",
"SAN","HDN",
"SAN","SDF",
"SAN","EWR",
"SAN","FLL",
"SAN","EWR",
"SAN","BOS",
"SAN","JFK",
"SAN","JAC",
"SAN","HNL",
"SAN","OGG",
"SAN","ORD",
"SAN","IAH",
"SAN","EWR",
"SAN","DEN",
"SAN","IAD",
"SAN","SFO",
"SAN","ORD",
"SAN","IAH",
"SAN","EWR",
"SAN","IAH",
"SAN","DEN",
"SAN","SFO",
"SAN","ORD",
"SAN","IAH",
"SAN","IAD",
"SAN","SFO",
"SAN","ORD",
"SAN","IAH",
"SAN","EWR",
"SAN","DEN",
"SAN","IAD",
"SAN","SFO",
"SAN","ORD",
"SAN","PHX",
"SAN","MIA",
"SAN","CLT",
"SAN","PHL",
"SAN","DFW",
"SAN","PHX",
"SAN","PHX",
"SAN","PHX",
"SAN","CVG",
"SAN","PHX",
"SAN","SEA",
"SAN","PDX",
"SAN","HNL",
"SAN","OGG",
"SAN","KOA",
"SAN","SEA",
"SAN","GEG",
"SAN","SEA",
"SAN","PDX",
"SAN","SEA",
"SAN","PDX",
"SAN","GEG",
"SAN","SEA",
"SAN","PDX",
"SAN","HNL",
"SAN","FLL",
"SAN","MCO",
"SAN","BOI",
"SAN","STS",
"SAN","GEG",
"SAN","PDX",
"SAN","RDM",
"SAN","SJC",
"SAN","AUS",
"SAN","PAE",
"SAN","SLC",
"SAN","SEA",
"SAN","LAX",
"SAN","JFK",
"SAN","SEA",
"SAN","JFK",
"SAN","MSP",
"SAN","SEA",
"SAN","DTW",
"SAN","SLC",
"SAN","MSP",
"SAN","ATL",
"SAN","SEA",
"SAN","ATL",
"SAN","IAH",
"SAN","ORD",
"SAN","LAS",
"SAN","ORD",
"SAN","LAS",
"SAN","MSP",
"SAN","DEN",
"SAT","DEN",
"SAT","LAS",
"SAT","SAN",
"SAT","BWI",
"SAT","DAL",
"SAT","HOU",
"SAT","BNA",
"SAT","LAX",
"SAT","PHX",
"SAT","MDW",
"SAT","MCO",
"SAT","STL",
"SAT","ELP",
"SAT","TPA",
"SAT","DEN",
"SAT","LAS",
"SAT","BWI",
"SAT","ABQ",
"SAT","DAL",
"SAT","HOU",
"SAT","MSY",
"SAT","BNA",
"SAT","ATL",
"SAT","LAX",
"SAT","FLL",
"SAT","PHX",
"SAT","MCO",
"SAT","DEN",
"SAT","LAS",
"SAT","DEN",
"SAT","LAS",
"SAT","MCO",
"SAT","IAH",
"SAT","MEM",
"SAT","HRL",
"SAT","DRT",
"SAT","LRD",
"SAT","MEM",
"SAT","AFW",
"SAT","MEM",
"SAT","MEM",
"SAT","MEM",
"SAT","DFW",
"SAT","IAH",
"SAT","DEN",
"SAT","SLC",
"SAT","LAX",
"SAT","DTW",
"SAT","SLC",
"SAT","MSP",
"SAT","DEN",
"SAT","MSP",
"SAT","DFW",
"SAT","LRD",
"SAT","DFW",
"SAT","PHX",
"SAT","AUS",
"SAT","SDF",
"SAT","SCF",
"SAT","EGE",
"SAT","ONT",
"SAT","ORD",
"SAT","YIP",
"SAT","ORD",
"SAT","IAH",
"SAT","DEN",
"SAT","IAH",
"SAT","IAH",
"SAT","DEN",
"SAT","AUS",
"SAT","ORD",
"SAT","IAH",
"SAT","AUS",
"SAT","IAH",
"SAT","CLT",
"SAT","DFW",
"SAT","PHX",
"SAT","CLT",
"SAT","DFW",
"SAT","PHX",
"SAT","CLT",
"SAT","DFW",
"SAT","CLT",
"SAT","PHX",
"SAT","PHX",
"SAT","ORD",
"SAT","SEA",
"SAT","SEA",
"SAT","SEA",
"SAT","SLC",
"SAT","ATL",
"SAT","AUS",
"SAT","DFW",
"SAT","ATL",
"SAT","ATL",
"SAT","EWR",
"SAT","TPA",
"SAT","DEN",
"SAT","PDX",
"SAT","MEM",
"SAT","DAL",
"SAT","HOU",
"SAT","MSY",
"SAT","BED",
"SAT","LAX",
"SAT","IAH",
"SAT","IAD",
"SAT","GPT",
"SAT","MFE",
"SAT","HOU",
"SAT","DEN",
"SAV","PHL",
"SAV","MEM",
"SAV","CLE",
"SAV","CVG",
"SAV","EWR",
"SAV","BWI",
"SAV","HOU",
"SAV","PIT",
"SAV","LCK",
"SAV","GRR",
"SAV","DCA",
"SAV","MQY",
"SAV","ORD",
"SAV","DEN",
"SAV","BOS",
"SAV","JFK",
"SAV","JFK",
"SAV","MIA",
"SAV","ORD",
"SAV","EWR",
"SAV","CLT",
"SAV","ORD",
"SAV","EWR",
"SAV","IAD",
"SAV","MIA",
"SAV","MIA",
"SAV","ORD",
"SAV","ORD",
"SAV","DFW",
"SAV","CLT",
"SAV","PHL",
"SAV","ATL",
"SAV","JFK",
"SAV","JFK",
"SAV","EWR",
"SAV","ATL",
"SAV","ATL",
"SAV","CLT",
"SAV","PHL",
"SAV","IAD",
"SAV","IAH",
"SAV","IAD",
"SAV","GPT",
"SAV","RDU",
"SBA","ONT",
"SBA","ONT",
"SBA","DEN",
"SBA","SJC",
"SBA","SFO",
"SBA","SFO",
"SBA","PHX",
"SBA","APA",
"SBA","EGE",
"SBA","HHR",
"SBA","SJC",
"SBA","SQL",
"SBA","DFW",
"SBA","SEA",
"SBA","PDX",
"SBA","ONT",
"SBA","DFW",
"SBA","PHX",
"SBD","MSY",
"SBD","OCF",
"SBD","LEX",
"SBD","PBI",
"SBD","LIT",
"SBD","MEM",
"SBD","RFD",
"SBD","SDF",
"SBD","SDF",
"SBD","DFW",
"SBD","SDF",
"SBD","SDF",
"SBD","BFL",
"SBD","SDF",
"SBD","OPF",
"SBN","DTW",
"SBN","IND",
"SBN","ORD",
"SBN","BMI",
"SBN","MEM",
"SBN","LAS",
"SBN","SFB",
"SBN","LAS",
"SBN","PGD",
"SBN","AZA",
"SBN","SFB",
"SBN","PIE",
"SBN","SRQ",
"SBN","DTW",
"SBN","ORD",
"SBN","JST",
"SBN","DEC",
"SBN","PBG",
"SBN","DTW",
"SBN","DFW",
"SBN","FWA",
"SBN","DTW",
"SBN","BOS",
"SBN","ATL",
"SBN","DTW",
"SBN","ATL",
"SBN","CLT",
"SBN","CLT",
"SBN","ORD",
"SBN","MSP",
"SBN","MSP",
"SBN","SCE",
"SBN","FRG",
"SBP","ONT",
"SBP","DEN",
"SBP","SEA",
"SBP","SFO",
"SBP","DEN",
"SBP","GJT",
"SBP","LAX",
"SBP","SJC",
"SBP","SFO",
"SBP","CKB",
"SBP","DFW",
"SBP","PHX",
"SBP","COS",
"SBP","DFW",
"SBY","BWI",
"SBY","TRI",
"SBY","CLT",
"SBY","PHL",
"SBY","CAE",
"SC1","NC1",
"SCC","SCC",
"SCC","FAI",
"SCC","A1K",
"SCC","BRW",
"SCC","ANC",
"SCC","A20",
"SCC","BTI",
"SCC","BRW",
"SCC","BRW",
"SCC","NUI",
"SCC","ANC",
"SCC","ANC",
"SCC","BRW",
"SCC","ANC",
"SCC","ANC",
"SCC","ANC",
"SCC","ANC",
"SCC","NUI",
"SCC","BTI",
"SCC","BRW",
"SCC","FAI",
"SCC","BTI",
"SCC","BRW",
"SCC","ANC",
"SCE","JFK",
"SCE","PIT",
"SCE","SFB",
"SCE","SFB",
"SCE","PIE",
"SCE","DTW",
"SCE","DTW",
"SCE","DTW",
"SCE","MSN",
"SCE","LAF",
"SCE","PHL",
"SCE","ORD",
"SCE","IAD",
"SCE","MSP",
"SCE","ORD",
"SCE","SBN",
"SCF","ELP",
"SCF","VNY",
"SCF","SNA",
"SCF","RDD",
"SCF","UT1",
"SCF","SAA",
"SCK","LAS",
"SCK","AZA",
"SCK","LAS",
"SCK","AZA",
"SCK","IAH",
"SCK","JFK",
"SCK","CVG",
"SCK","TPA",
"SCK","IAH",
"SCK","BWI",
"SCM","EMK",
"SCM","HPB",
"SCM","BET",
"SCM","VAK",
"SCM","KSM",
"SCM","EMK",
"SCM","EMK",
"SCM","BET",
"SCM","KSM",
"SCM","BET",
"SCM","BET",
"SCM","VAK",
"SDF","RDU",
"SDF","ORD",
"SDF","LAS",
"SDF","PHX",
"SDF","TPA",
"SDF","DEN",
"SDF","LAS",
"SDF","BWI",
"SDF","DAL",
"SDF","ATL",
"SDF","PHX",
"SDF","MDW",
"SDF","RSW",
"SDF","MCO",
"SDF","DEN",
"SDF","MCO",
"SDF","GSO",
"SDF","MEM",
"SDF","MEM",
"SDF","SFB",
"SDF","PGD",
"SDF","SFB",
"SDF","PIE",
"SDF","FLL",
"SDF","SRQ",
"SDF","DEN",
"SDF","MSP",
"SDF","DEN",
"SDF","CLE",
"SDF","BUF",
"SDF","MIA",
"SDF","ORD",
"SDF","STL",
"SDF","BOI",
"SDF","IAH",
"SDF","EWR",
"SDF","ONT",
"SDF","OMA",
"SDF","DEN",
"SDF","SLC",
"SDF","LAS",
"SDF","OAK",
"SDF","SAN",
"SDF","MDT",
"SDF","BFI",
"SDF","JAX",
"SDF","BWI",
"SDF","GSP",
"SDF","SYR",
"SDF","GEG",
"SDF","PDX",
"SDF","CID",
"SDF","FAR",
"SDF","ABQ",
"SDF","BIL",
"SDF","CLT",
"SDF","MEM",
"SDF","RFD",
"SDF","BHM",
"SDF","RDU",
"SDF","PHL",
"SDF","MSY",
"SDF","DFW",
"SDF","BDL",
"SDF","TUL",
"SDF","ATL",
"SDF","LAX",
"SDF","SJC",
"SDF","BOS",
"SDF","PHX",
"SDF","GYY",
"SDF","ANC",
"SDF","MCI",
"SDF","SBD",
"SDF","LCK",
"SDF","MHR",
"SDF","LGB",
"SDF","JFK",
"SDF","MCO",
"SDF","MHT",
"SDF","PBI",
"SDF","RIC",
"SDF","FSD",
"SDF","DSM",
"SDF","EWR",
"SDF","ONT",
"SDF","PDX",
"SDF","HNL",
"SDF","PHL",
"SDF","DFW",
"SDF","ANC",
"SDF","ONT",
"SDF","MSP",
"SDF","PDX",
"SDF","HNL",
"SDF","PHL",
"SDF","LAX",
"SDF","ANC",
"SDF","DTW",
"SDF","ALB",
"SDF","MIA",
"SDF","ORD",
"SDF","FWA",
"SDF","BOI",
"SDF","SAT",
"SDF","JAN",
"SDF","MFE",
"SDF","IAH",
"SDF","PIA",
"SDF","EWR",
"SDF","FAT",
"SDF","ONT",
"SDF","GSO",
"SDF","TYS",
"SDF","OMA",
"SDF","TPA",
"SDF","DEN",
"SDF","SLC",
"SDF","OAK",
"SDF","MDT",
"SDF","BFI",
"SDF","JAX",
"SDF","BWI",
"SDF","SYR",
"SDF","MSP",
